Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Adversarial/capture_5,std::regex,5,141.54,4.31,135.84,154.12,140.07,140.43,142.65,2000
Adversarial/capture_8,CTRE,8,4.44,0.76,4.01,6.75,4.03,4.24,4.63,10000
Adversarial/capture_8,Hyperscan,8,7.41,1.02,7.13,14.56,7.13,7.14,7.67,0
Adversarial/capture_8,PCRE2,8,20.66,0.62,19.83,22.22,20.52,20.50,20.82,0
Adversarial/capture_8,RE2,8,41.57,1.02,40.22,44.28,41.34,41.30,41.83,0
Adversarial/capture_8,std::regex,8,98.58,2.65,96.25,106.78,97.52,97.89,99.26,0
Adversarial/class_5_5,CTRE,10,3.66,0.25,3.59,5.05,3.61,3.59,3.72,10000
Adversarial/class_5_5,Hyperscan,10,7.36,0.45,7.13,8.88,7.14,7.24,7.48,0
Adversarial/class_5_5,PCRE2,10,16.68,0.45,16.40,17.95,16.46,16.56,16.79,0
Adversarial/class_5_5,RE2,10,30.48,0.86,29.18,32.33,30.38,30.25,30.70,0
Adversarial/class_5_5,std::regex,10,57.68,2.94,55.21,70.59,56.75,56.92,58.44,0
Adversarial/class_single,CTRE,1,0.71,0.19,0.67,2.10,0.68,0.66,0.76,10000
Adversarial/class_single,Hyperscan,1,27.72,0.97,26.60,30.13,27.44,27.47,27.97,10000
Adversarial/class_single,PCRE2,1,17.96,0.66,17.48,20.40,17.62,17.79,18.14,10000
Adversarial/class_single,RE2,1,28.73,0.88,27.60,31.39,28.52,28.51,28.96,10000
Adversarial/class_single,std::regex,1,66.63,2.41,64.30,73.28,65.68,66.01,67.25,2000
Adversarial/complex_id,CTRE,105,65.28,0.80,64.51,66.14,65.08,64.29,66.27,10000
Adversarial/complex_id,CTRE,13,7.32,0.87,6.54,8.37,7.02,6.24,8.39,10000
Adversarial/complex_id,CTRE,15,8.80,0.10,8.68,8.94,8.81,8.67,8.93,10000
Adversarial/complex_id,CTRE,1545,900.42,3.49,896.98,904.21,898.65,896.08,904.75,10000
Adversarial/complex_id,CTRE,201,116.86,0.65,116.18,117.75,116.64,116.05,117.67,10000
Adversarial/complex_id,CTRE,21,13.70,0.76,12.92,14.59,13.64,12.75,14.65,10000
Adversarial/complex_id,CTRE,3079,1841.76,130.78,1776.57,2075.58,1784.02,1679.38,2004.15,10000
Adversarial/complex_id,CTRE,33,22.98,0.09,22.88,23.11,22.95,22.86,23.09,10000
Adversarial/complex_id,CTRE,393,232.90,12.69,224.97,255.14,227.09,217.15,248.66,10000
Adversarial/complex_id,CTRE,57,39.30,0.43,39.00,39.98,39.03,38.77,39.83,10000
Adversarial/complex_id,CTRE,6147,3624.33,130.97,3562.99,3858.58,3566.01,3461.71,3786.96,10000
Adversarial/complex_id,CTRE,777,476.33,24.17,438.15,493.97,490.80,446.32,506.35,10000
Adversarial/complex_id,Hyperscan,105,466.77,1.86,464.29,468.58,467.57,464.46,469.08,10000
Adversarial/complex_id,Hyperscan,13,50.10,0.73,49.21,51.05,50.01,49.19,51.02,10000
Adversarial/complex_id,Hyperscan,15,57.86,1.08,56.37,58.77,58.44,56.52,59.20,10000
Adversarial/complex_id,Hyperscan,1545,4828.79,1.50,4827.14,4830.44,4828.22,4826.93,4830.65,10000
Adversarial/complex_id,Hyperscan,201,771.73,4.25,768.47,778.74,769.41,766.45,777.01,10000
Adversarial/complex_id,Hyperscan,21,73.36,0.67,72.71,74.46,73.17,72.53,74.19,10000
Adversarial/complex_id,Hyperscan,3079,9359.82,5.44,9352.19,9366.31,9359.82,9353.07,9366.58,10000
Adversarial/complex_id,Hyperscan,33,117.01,0.39,116.34,117.33,117.05,116.52,117.50,10000
Adversarial/complex_id,Hyperscan,393,1334.18,2.38,1332.71,1338.32,1333.02,1331.23,1337.13,10000
Adversarial/complex_id,Hyperscan,57,281.75,3.25,279.34,287.39,280.99,277.71,285.79,10000
Adversarial/complex_id,Hyperscan,6147,18444.39,10.95,18425.42,18453.40,18446.90,18430.79,18457.99,10000
Adversarial/complex_id,Hyperscan,777,2440.13,7.70,2433.77,2451.57,2435.75,2430.56,2449.70,10000
Adversarial/complex_id,PCRE2,105,71.82,5.33,67.55,78.88,68.29,65.20,78.44,10000
Adversarial/complex_id,PCRE2,13,23.60,1.87,21.63,25.41,23.87,21.27,25.92,10000
Adversarial/complex_id,PCRE2,15,26.43,1.67,23.96,28.13,26.35,24.36,28.51,10000
Adversarial/complex_id,PCRE2,1545,617.67,8.05,613.59,632.06,614.43,607.67,627.67,10000
Adversarial/complex_id,PCRE2,201,109.49,9.77,102.20,124.79,103.90,97.36,121.62,10000
Adversarial/complex_id,PCRE2,21,31.88,0.58,31.29,32.74,31.76,31.16,32.59,10000
Adversarial/complex_id,PCRE2,3079,1176.44,7.61,1172.10,1190.00,1173.30,1166.99,1185.88,10000
Adversarial/complex_id,PCRE2,33,37.21,1.16,35.22,38.06,37.44,35.77,38.64,10000
Adversarial/complex_id,PCRE2,393,177.12,3.69,172.83,182.72,176.42,172.54,181.71,10000
Adversarial/complex_id,PCRE2,57,48.80,0.51,48.30,49.56,48.72,48.17,49.43,10000
Adversarial/complex_id,PCRE2,6147,2315.87,33.94,2297.29,2376.43,2301.33,2273.72,2358.02,10000
Adversarial/complex_id,PCRE2,777,327.96,10.96,314.48,344.90,327.72,314.34,341.57,10000
Adversarial/complex_id,RE2,105,263.86,3.02,259.65,267.60,263.28,260.11,267.61,10000
Adversarial/complex_id,RE2,13,69.12,0.34,68.60,69.50,69.10,68.70,69.54,10000
Adversarial/complex_id,RE2,15,82.87,0.91,81.39,83.50,83.38,81.73,84.00,10000
Adversarial/complex_id,RE2,1545,3071.66,16.95,3043.89,3089.10,3073.71,3050.62,3092.70,10000
Adversarial/complex_id,RE2,201,442.03,6.01,432.24,447.90,444.29,434.56,449.49,10000
Adversarial/complex_id,RE2,21,97.01,3.13,91.77,99.61,97.42,93.13,100.89,10000
Adversarial/complex_id,RE2,3079,6000.71,32.70,5980.85,6058.71,5987.36,5960.11,6041.31,10000
Adversarial/complex_id,RE2,33,123.53,0.71,122.75,124.27,123.48,122.64,124.41,10000
Adversarial/complex_id,RE2,393,810.47,21.20,789.45,838.37,801.49,784.15,836.79,10000
Adversarial/complex_id,RE2,57,176.36,1.76,174.43,179.11,176.12,174.17,178.54,10000
Adversarial/complex_id,RE2,6147,11843.76,45.34,11800.99,11909.42,11847.96,11787.46,11900.06,10000
Adversarial/complex_id,RE2,777,1521.70,25.60,1504.44,1566.72,1512.23,1489.91,1553.48,10000
Adversarial/complex_id,std::regex,105,3039.43,185.47,2820.44,3233.08,2973.66,2809.14,3269.72,2000
Adversarial/complex_id,std::regex,13,177.69,6.48,170.59,184.96,178.47,169.65,185.73,2000
Adversarial/complex_id,std::regex,15,230.50,5.20,225.20,237.26,228.75,224.05,236.95,2000
Adversarial/complex_id,std::regex,1545,48909.23,2421.52,46213.95,51970.17,48928.72,45902.52,51915.95,2000
Adversarial/complex_id,std::regex,201,5701.92,218.40,5423.63,6032.68,5662.53,5430.75,5973.10,2000
Adversarial/complex_id,std::regex,21,410.65,3.72,406.03,416.16,410.40,406.04,415.26,2000
Adversarial/complex_id,std::regex,3079,102304.10,4970.25,95105.21,109106.14,102147.96,96132.71,108475.49,2000
Adversarial/complex_id,std::regex,33,794.00,10.69,780.30,809.46,794.34,780.73,807.27,2000
Adversarial/complex_id,std::regex,393,11348.53,167.49,11154.09,11516.76,11394.55,11140.56,11556.50,2000
Adversarial/complex_id,std::regex,57,1494.57,24.66,1453.36,1516.66,1497.42,1463.95,1525.19,2000
Adversarial/complex_id,std::regex,6147,237921.70,12600.04,218281.71,247356.14,244767.60,222276.68,253566.72,2000
Adversarial/complex_id,std::regex,777,21951.35,700.09,21321.70,23074.02,21801.47,21082.08,22820.62,2000
Adversarial/concat_2,CTRE,2,0.97,0.10,0.94,1.54,0.95,0.94,0.99,10000
Adversarial/concat_2,Hyperscan,2,28.63,0.79,27.79,30.51,28.43,28.43,28.84,10000
Adversarial/concat_2,PCRE2,2,17.90,0.66,17.48,21.06,17.62,17.73,18.07,10000
Adversarial/concat_2,RE2,2,32.10,0.76,30.75,33.75,31.89,31.90,32.29,10000
Adversarial/concat_2,std::regex,2,70.14,1.72,68.47,74.79,69.39,69.69,70.58,2000
Adversarial/counted_20,CTRE,20,12.45,0.51,12.14,14.39,12.18,12.32,12.58,10000
Adversarial/counted_20,Hyperscan,20,61.25,1.03,59.71,64.84,61.29,60.98,61.51,10000
Adversarial/counted_20,PCRE2,20,23.31,0.85,22.70,26.96,22.82,23.09,23.53,10000
Adversarial/counted_20,RE2,20,78.22,1.44,75.47,81.70,78.00,77.84,78.59,10000
Adversarial/counted_20,std::regex,20,157.95,4.74,153.23,174.48,156.16,156.72,159.18,2000
Adversarial/digits_100,CTRE,100,40.78,0.71,40.10,43.99,40.59,40.60,40.97,10000
Adversarial/digits_100,Hyperscan,100,227.74,1.41,226.15,233.37,227.18,227.38,228.11,10000
Adversarial/digits_100,PCRE2,100,50.66,0.74,49.79,53.61,50.63,50.47,50.85,10000
Adversarial/digits_100,RE2,100,195.50,4.69,189.27,210.03,194.92,194.29,196.71,10000
Adversarial/digits_100,std::regex,100,746.76,103.44,671.24,978.47,690.18,720.04,773.48,2000
Adversarial/digits_500,CTRE,500,272.63,0.83,270.96,275.29,272.59,272.42,272.84,10000
Adversarial/digits_500,Hyperscan,500,395.85,2.47,392.66,402.59,394.93,395.21,396.49,10000
Adversarial/digits_500,PCRE2,500,287.76,1.97,285.76,297.19,287.49,287.25,288.27,10000
Adversarial/digits_500,RE2,500,2262.60,17.17,2228.53,2296.63,2264.56,2258.17,2267.04,10000
Adversarial/digits_500,std::regex,500,4336.72,552.01,3801.58,5314.82,3928.38,4194.12,4479.31,2000
Adversarial/dot_chain_12,CTRE,23,6.04,0.25,5.96,7.36,5.98,5.98,6.10,10000
Adversarial/dot_chain_12,Hyperscan,23,7.33,0.39,7.16,8.85,7.18,7.23,7.43,0
Adversarial/dot_chain_12,PCRE2,23,18.10,0.45,17.77,19.37,17.91,17.98,18.21,0
Adversarial/dot_chain_12,RE2,23,57.09,1.47,55.57,64.64,56.96,56.71,57.48,0
Adversarial/dot_chain_12,std::regex,23,95.12,4.59,90.54,107.80,92.80,93.93,96.30,0
Adversarial/dot_sep,CTRE,5,1.59,0.21,1.53,2.55,1.54,1.53,1.65,10000
Adversarial/dot_sep,Hyperscan,5,33.41,0.82,32.43,34.92,33.25,33.20,33.63,10000
Adversarial/dot_sep,PCRE2,5,18.28,0.47,17.99,19.77,18.02,18.15,18.40,10000
Adversarial/dot_sep,RE2,5,41.34,0.91,39.63,43.26,41.42,41.11,41.58,10000
Adversarial/dot_sep,std::regex,5,86.54,3.06,83.44,94.41,85.16,85.75,87.33,2000
Adversarial/dot_sep_10,CTRE,19,4.79,0.14,4.74,5.65,4.76,4.76,4.83,10000
Adversarial/dot_sep_10,Hyperscan,19,59.38,0.89,57.93,61.61,59.40,59.15,59.61,10000
Adversarial/dot_sep_10,PCRE2,19,22.25,0.91,21.64,27.85,21.88,22.02,22.49,10000
Adversarial/dot_sep_10,RE2,19,76.50,1.14,74.76,82.11,76.36,76.21,76.79,10000
Adversarial/dot_sep_10,std::regex,19,156.28,3.98,151.05,166.75,155.86,155.25,157.31,2000
Adversarial/dot_sep_6,CTRE,11,3.13,0.15,3.03,4.25,3.11,3.09,3.16,10000
Adversarial/dot_sep_6,Hyperscan,11,45.70,0.87,44.56,48.30,45.41,45.48,45.93,10000
Adversarial/dot_sep_6,PCRE2,11,19.75,0.51,19.34,20.93,19.48,19.61,19.88,10000
Adversarial/dot_sep_6,RE2,11,59.38,0.71,58.16,60.69,59.52,59.20,59.56,10000
Adversarial/dot_sep_6,std::regex,11,114.76,3.48,111.39,124.05,113.49,113.86,115.66,2000
Adversarial/dot_star,CTRE,1024,2403.04,20.69,2379.64,2428.93,2393.72,2377.35,2428.74,10000
Adversarial/dot_star,CTRE,128,278.30,7.94,269.06,288.79,280.29,268.44,288.16,10000
Adversarial/dot_star,CTRE,16,18.53,0.55,17.97,19.25,18.62,17.85,19.21,10000
Adversarial/dot_star,CTRE,16384,40283.81,271.07,39983.91,40630.41,40292.60,39947.23,40620.39,10000
Adversarial/dot_star,CTRE,2048,4921.02,34.93,4886.74,4967.47,4916.75,4877.65,4964.39,10000
Adversarial/dot_star,CTRE,256,583.08,4.43,580.28,590.78,580.82,577.58,588.57,10000
Adversarial/dot_star,CTRE,32,45.43,1.78,43.73,48.45,45.09,43.23,47.64,10000
Adversarial/dot_star,CTRE,32768,83661.38,361.82,83270.06,84031.40,83860.02,83212.12,84110.63,10000
Adversarial/dot_star,CTRE,4096,9811.29,44.55,9741.01,9856.58,9816.21,9755.98,9866.60,10000
Adversarial/dot_star,CTRE,512,1190.31,43.87,1143.25,1251.28,1199.22,1135.84,1244.78,10000
Adversarial/dot_star,CTRE,64,116.68,3.27,112.80,120.67,117.11,112.62,120.73,10000
Adversarial/dot_star,CTRE,8192,19925.89,113.02,19837.42,20110.62,19863.06,19785.56,20066.21,10000
Adversarial/dot_star,Hyperscan,1024,557.96,0.56,557.45,558.68,557.79,557.27,558.65,10000
Adversarial/dot_star,Hyperscan,128,196.61,9.48,191.48,213.51,193.07,184.85,208.38,10000
Adversarial/dot_star,Hyperscan,16,55.98,0.60,55.36,56.77,55.68,55.24,56.72,10000
Adversarial/dot_star,Hyperscan,16384,6712.25,3.63,6708.00,6716.57,6712.56,6707.75,6716.76,10000
Adversarial/dot_star,Hyperscan,2048,955.30,1.85,952.30,957.30,955.58,953.00,957.60,10000
Adversarial/dot_star,Hyperscan,256,266.80,2.68,263.55,269.74,266.00,263.47,270.13,10000
Adversarial/dot_star,Hyperscan,32,77.67,0.92,76.87,79.27,77.38,76.52,78.82,10000
Adversarial/dot_star,Hyperscan,32768,13401.19,9.94,13392.34,13416.51,13395.77,13388.84,13413.54,10000
Adversarial/dot_star,Hyperscan,4096,1809.25,2.84,1805.96,1812.61,1810.09,1805.72,1812.78,10000
Adversarial/dot_star,Hyperscan,512,364.14,6.82,358.78,376.06,362.00,355.67,372.61,10000
Adversarial/dot_star,Hyperscan,64,90.16,2.90,87.85,95.17,89.08,86.55,93.76,10000
Adversarial/dot_star,Hyperscan,8192,3441.96,8.39,3436.50,3456.75,3439.40,3431.54,3452.38,10000
