Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Production/letters_digits,Hyperscan,16384,8805.55,5.84,8798.16,8812.99,8804.54,8798.3,8812.8,10000
Production/letters_digits,Hyperscan,2048,1135.47,1.88,1133.25,1137.89,1135.32,1133.13,1137.8,10000
Production/letters_digits,Hyperscan,256,175.61,0.99,174.41,176.66,175.67,174.38,176.84,10000
Production/letters_digits,Hyperscan,32,84.89,0.96,83.85,86.2,84.75,83.7,86.08,10000
Production/letters_digits,Hyperscan,32768,17578.28,8.98,17567.09,17587.7,17575.66,17567.13,17589.42,10000
Production/letters_digits,Hyperscan,4096,2231.07,2.23,2227.37,2232.87,2231.61,2228.3,2233.84,10000
Production/letters_digits,Hyperscan,512,311.8,0.95,310.76,312.92,312.17,310.62,312.99,10000
Production/letters_digits,Hyperscan,64,73.64,0.47,72.89,74.12,73.8,73.05,74.23,10000
Production/letters_digits,Hyperscan,8192,4420.64,3.61,4415.69,4425.86,4420.74,4416.16,4425.13,10000
Production/letters_digits,PCRE2,1024,434.19,0.82,433.21,435.38,434.03,433.17,435.2,10000
Production/letters_digits,PCRE2,128,66.64,0.39,66.21,67.15,66.75,66.15,67.13,10000
Production/letters_digits,PCRE2,16,22.72,0.37,22.47,23.37,22.6,22.26,23.18,10000
Production/letters_digits,PCRE2,16384,6623.58,1.7,6621.41,6625.64,6623.04,6621.46,6625.69,10000
Production/letters_digits,PCRE2,2048,850.93,0.5,850.37,851.73,850.79,850.31,851.55,10000
Production/letters_digits,PCRE2,256,117.93,0.33,117.39,118.29,117.98,117.52,118.35,10000
Production/letters_digits,PCRE2,32,28.76,0.44,28.13,29.35,28.83,28.21,29.3,10000
Production/letters_digits,PCRE2,32768,13233.13,27.5,13209.45,13280.14,13222.53,13198.99,13267.28,10000
Production/letters_digits,PCRE2,4096,1679.21,6.12,1674.55,1689.25,1676.72,1671.61,1686.81,10000
Production/letters_digits,PCRE2,512,220.63,0.37,220.29,221.2,220.67,220.17,221.09,10000
Production/letters_digits,PCRE2,64,41.09,0.52,40.45,41.89,41.0,40.45,41.74,10000
Production/letters_digits,PCRE2,8192,3324.45,2.04,3321.69,3327.09,3323.94,3321.92,3326.98,10000
