Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
RealWorld/uuid,Hyperscan,16,53.11,0.51,52.52,53.77,52.89,52.47,53.75,10000
RealWorld/uuid,Hyperscan,16384,8800.74,7.15,8789.77,8809.71,8801.87,8791.86,8809.62,10000
RealWorld/uuid,Hyperscan,2048,1135.34,0.72,1134.67,1136.32,1135.18,1134.45,1136.23,10000
RealWorld/uuid,Hyperscan,256,175.72,0.49,175.28,176.48,175.64,175.12,176.33,10000
RealWorld/uuid,Hyperscan,32,84.28,0.54,83.48,84.91,84.45,83.62,84.95,10000
RealWorld/uuid,Hyperscan,32768,17570.24,4.34,17562.51,17572.90,17571.97,17564.85,17575.63,10000
RealWorld/uuid,Hyperscan,4096,2230.68,0.68,2230.17,2231.83,2230.46,2229.84,2231.52,10000
RealWorld/uuid,Hyperscan,512,313.23,3.12,310.89,318.66,312.08,309.36,317.10,10000
RealWorld/uuid,Hyperscan,64,73.77,0.84,73.00,75.18,73.53,72.72,74.81,10000
RealWorld/uuid,Hyperscan,8192,4422.15,4.16,4415.77,4425.85,4422.53,4416.99,4427.32,10000
RealWorld/uuid,PCRE2,1024,553.93,1.29,552.83,556.12,553.40,552.32,555.54,10000
RealWorld/uuid,PCRE2,128,83.96,0.42,83.43,84.60,83.92,83.43,84.48,10000
RealWorld/uuid,PCRE2,16,26.35,0.28,26.12,26.76,26.20,26.00,26.69,10000
RealWorld/uuid,PCRE2,16384,8798.65,49.16,8759.72,8862.47,8767.21,8737.61,8859.70,10000
RealWorld/uuid,PCRE2,2048,1128.19,1.18,1126.95,1129.88,1128.17,1126.73,1129.66,10000
RealWorld/uuid,PCRE2,256,149.18,0.42,148.72,149.63,149.09,148.66,149.70,10000
RealWorld/uuid,PCRE2,32,35.45,0.51,34.61,35.89,35.47,34.81,36.09,10000
RealWorld/uuid,PCRE2,32768,17486.69,10.64,17472.24,17497.19,17487.32,17473.48,17499.90,10000
RealWorld/uuid,PCRE2,4096,2235.06,1.42,2233.73,2237.25,2234.52,2233.31,2236.82,10000
RealWorld/uuid,PCRE2,512,283.93,1.85,281.79,286.74,283.99,281.63,286.22,10000
RealWorld/uuid,PCRE2,64,50.51,0.20,50.17,50.65,50.59,50.27,50.76,10000
RealWorld/uuid,PCRE2,8192,4417.72,27.38,4403.43,4466.57,4407.07,4383.72,4451.71,10000
RealWorld/uuid,RE2,1024,1493.76,3.85,1489.08,1499.60,1492.70,1488.98,1498.55,10000
RealWorld/uuid,RE2,128,228.38,1.23,226.57,229.97,228.61,226.86,229.90,10000
RealWorld/uuid,RE2,16,74.26,0.21,74.06,74.62,74.21,73.99,74.52,10000
RealWorld/uuid,RE2,16384,22952.37,38.16,22913.38,22994.64,22938.55,22904.98,22999.76,10000
RealWorld/uuid,RE2,2048,2919.73,4.52,2915.37,2926.76,2919.10,2914.12,2925.34,10000
RealWorld/uuid,RE2,256,411.10,4.66,405.82,416.95,412.70,405.32,416.89,10000
RealWorld/uuid,RE2,32,94.03,0.47,93.73,94.86,93.82,93.44,94.61,10000
RealWorld/uuid,RE2,32768,46004.22,72.67,45926.64,46098.93,46015.86,45913.99,46094.45,10000
RealWorld/uuid,RE2,4096,5790.45,11.28,5773.81,5803.88,5791.48,5776.44,5804.46,10000
RealWorld/uuid,RE2,512,777.37,3.17,774.67,782.48,776.78,773.44,781.30,10000
RealWorld/uuid,RE2,64,139.09,0.53,138.20,139.50,139.20,138.44,139.75,10000
RealWorld/uuid,RE2,8192,11518.60,16.41,11498.24,11537.33,11514.55,11498.22,11538.97,10000
RealWorld/uuid,std::regex,1024,23331.49,622.71,22681.80,24227.16,23095.63,22558.30,24104.69,2000
RealWorld/uuid,std::regex,128,2731.09,6.00,2726.72,2739.79,2727.16,2723.65,2738.54,2000
RealWorld/uuid,std::regex,16,248.93,2.14,246.57,252.03,249.29,246.27,251.58,2000
RealWorld/uuid,std::regex,2048,49613.17,1891.90,47594.53,51804.62,49006.44,47264.07,51962.27,2000
RealWorld/uuid,std::regex,256,5756.38,119.00,5648.08,5950.57,5732.40,5608.62,5904.14,2000
RealWorld/uuid,std::regex,32,495.64,2.96,493.22,500.51,495.08,491.96,499.32,2000
RealWorld/uuid,std::regex,4096,108942.79,3049.99,105268.85,112699.48,109063.50,105155.73,112729.84,2000
RealWorld/uuid,std::regex,512,11965.71,594.37,11455.54,12982.71,11864.74,11227.70,12703.72,2000
RealWorld/uuid,std::regex,64,1233.79,10.01,1222.95,1246.97,1235.95,1221.36,1246.22,2000
RealWorld/uuid,std::regex,8192,238310.92,5367.68,231366.27,245462.20,239111.06,231646.07,244975.77,2000
