Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
RealWorld/email,std::regex,2048,47949.38,821.51,46860.61,49003.77,47863.57,46929.34,48969.43,2000
RealWorld/email,std::regex,256,5746.04,60.83,5679.39,5829.83,5758.94,5670.51,5821.58,2000
RealWorld/email,std::regex,32,639.62,51.13,567.47,711.16,637.44,576.14,703.10,2000
RealWorld/email,std::regex,4096,106511.48,3071.49,103745.11,110100.43,105069.19,102697.73,110325.23,2000
RealWorld/email,std::regex,512,11653.79,407.29,11370.37,12363.35,11483.66,11148.07,12159.50,2000
RealWorld/email,std::regex,64,1318.19,15.07,1302.80,1334.80,1316.48,1299.47,1336.90,2000
RealWorld/email,std::regex,8192,225072.81,10454.46,209376.09,237391.07,226643.13,212091.88,238053.74,2000
RealWorld/ipv4,CTRE,1024,525.46,1.04,524.14,526.44,526.00,524.17,526.75,10000
RealWorld/ipv4,CTRE,128,69.04,0.18,68.82,69.28,68.99,68.82,69.26,10000
RealWorld/ipv4,CTRE,16,8.51,0.01,8.50,8.52,8.51,8.50,8.52,10000
RealWorld/ipv4,CTRE,16384,9142.02,9.48,9132.72,9157.80,9140.29,9130.25,9153.80,10000
RealWorld/ipv4,CTRE,2048,1155.64,0.79,1154.56,1156.74,1155.51,1154.67,1156.62,10000
RealWorld/ipv4,CTRE,256,134.39,0.65,133.66,135.13,134.14,133.58,135.20,10000
RealWorld/ipv4,CTRE,32,17.14,0.32,16.84,17.61,17.20,16.74,17.54,10000
RealWorld/ipv4,CTRE,32768,18249.41,9.57,18234.21,18257.57,18253.53,18237.53,18261.29,10000
RealWorld/ipv4,CTRE,4096,2299.20,2.40,2294.95,2300.83,2300.16,2296.22,2302.19,10000
RealWorld/ipv4,CTRE,512,261.27,0.76,260.22,262.33,261.28,260.33,262.21,10000
RealWorld/ipv4,CTRE,64,34.37,0.46,34.04,35.16,34.13,33.80,34.95,10000
RealWorld/ipv4,CTRE,8192,4580.89,7.39,4574.67,4591.15,4577.85,4571.71,4590.07,10000
RealWorld/ipv4,Hyperscan,1024,588.45,4.41,585.31,596.01,586.47,582.98,593.93,10000
RealWorld/ipv4,Hyperscan,128,106.94,0.53,106.08,107.38,107.00,106.29,107.60,10000
RealWorld/ipv4,Hyperscan,16,53.52,1.03,52.54,54.80,53.00,52.25,54.80,10000
RealWorld/ipv4,Hyperscan,16384,8797.60,5.36,8789.61,8804.37,8797.30,8790.95,8804.25,10000
RealWorld/ipv4,Hyperscan,2048,1137.27,0.74,1136.18,1138.16,1137.51,1136.35,1138.20,10000
RealWorld/ipv4,Hyperscan,256,176.16,1.69,174.54,178.92,175.84,174.07,178.26,10000
RealWorld/ipv4,Hyperscan,32,83.65,0.78,82.43,84.39,83.83,82.68,84.62,10000
RealWorld/ipv4,Hyperscan,32768,17580.85,30.70,17560.28,17635.26,17569.19,17542.73,17618.98,10000
RealWorld/ipv4,Hyperscan,4096,2232.32,2.91,2229.58,2236.82,2232.25,2228.70,2235.94,10000
RealWorld/ipv4,Hyperscan,512,311.34,0.54,310.58,312.07,311.43,310.67,312.01,10000
RealWorld/ipv4,Hyperscan,64,73.51,2.15,71.76,76.95,72.53,70.84,76.18,10000
RealWorld/ipv4,Hyperscan,8192,4419.04,3.22,4414.62,4423.60,4419.17,4415.04,4423.04,10000
RealWorld/ipv4,PCRE2,1024,516.57,1.21,515.38,518.35,516.59,515.07,518.07,10000
