Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Complex/http_method,Hyperscan,16384,35270.14,20.97,35241.68,35300.53,35270.51,35244.11,35296.17,10000
Complex/http_method,Hyperscan,2048,4514.35,11.43,4504.82,4533.81,4511.65,4500.17,4528.54,10000
Complex/http_method,Hyperscan,256,661.37,1.00,660.32,663.01,661.26,660.14,662.61,10000
Complex/http_method,Hyperscan,32,83.85,0.47,83.38,84.38,83.62,83.26,84.43,10000
Complex/http_method,Hyperscan,32768,70445.44,29.71,70411.23,70482.78,70437.91,70408.56,70482.33,10000
Complex/http_method,Hyperscan,4096,8894.34,8.27,8883.77,8904.18,8892.84,8884.07,8904.61,10000
Complex/http_method,Hyperscan,512,1208.15,3.40,1204.27,1212.82,1208.60,1203.93,1212.36,10000
Complex/http_method,Hyperscan,64,146.84,9.37,142.30,163.60,142.78,135.20,158.48,10000
Complex/http_method,Hyperscan,8192,17678.69,16.66,17655.02,17697.17,17683.42,17658.00,17699.37,10000
Complex/http_method,PCRE2,1024,305.22,0.95,304.13,306.31,304.98,304.04,306.40,10000
Complex/http_method,PCRE2,128,57.32,0.42,56.70,57.67,57.57,56.79,57.85,10000
Complex/http_method,PCRE2,16,26.45,0.48,26.07,27.26,26.41,25.86,27.05,10000
Complex/http_method,PCRE2,16384,4438.38,5.01,4433.80,4445.97,4439.06,4432.16,4444.61,10000
Complex/http_method,PCRE2,2048,581.09,0.73,579.99,581.79,581.02,580.19,581.99,10000
Complex/http_method,PCRE2,256,91.94,0.37,91.47,92.44,91.84,91.48,92.41,10000
Complex/http_method,PCRE2,32,30.33,1.40,28.13,31.67,30.85,28.59,32.07,10000
Complex/http_method,PCRE2,32768,8860.21,7.77,8850.85,8869.24,8863.59,8850.56,8869.86,10000
Complex/http_method,PCRE2,4096,1146.90,31.52,1131.29,1203.23,1134.16,1107.77,1186.04,10000
Complex/http_method,PCRE2,512,165.83,0.71,164.85,166.76,165.77,164.95,166.71,10000
Complex/http_method,PCRE2,64,40.54,0.61,39.88,41.51,40.51,39.79,41.29,10000
Complex/http_method,PCRE2,8192,2234.82,2.47,2232.10,2237.64,2235.40,2231.75,2237.89,10000
Complex/http_method,RE2,1024,1530.94,34.48,1497.17,1585.28,1521.73,1488.12,1573.75,10000
Complex/http_method,RE2,128,235.42,3.67,231.34,241.33,234.78,230.87,239.97,10000
Complex/http_method,RE2,16,78.12,0.24,77.81,78.39,78.19,77.82,78.42,10000
Complex/http_method,RE2,16384,23368.23,134.49,23216.93,23525.83,23308.26,23201.24,23535.23,10000
Complex/http_method,RE2,2048,2945.44,10.43,2927.67,2954.74,2948.81,2932.49,2958.39,10000
Complex/http_method,RE2,256,413.62,3.33,410.02,418.04,413.80,409.48,417.75,10000
Complex/http_method,RE2,32,98.76,0.68,97.99,99.41,99.06,97.91,99.60,10000
Complex/http_method,RE2,32768,46720.99,309.60,46443.51,47073.05,46550.90,46336.57,47105.40,10000
Complex/http_method,RE2,4096,5885.13,22.66,5858.00,5912.47,5875.55,5856.99,5913.28,10000
Complex/http_method,RE2,512,784.71,10.83,772.54,798.52,788.57,771.27,798.15,10000
Complex/http_method,RE2,64,146.10,5.56,142.01,155.71,144.16,139.21,153.00,10000
Complex/http_method,RE2,8192,11683.60,118.67,11582.11,11875.34,11634.65,11536.25,11830.95,10000
Complex/http_method,std::regex,1024,17265.68,1415.92,16008.20,19063.85,16727.50,15507.59,19023.78,2000
Complex/http_method,std::regex,128,2167.78,258.62,1827.25,2541.19,2176.48,1846.66,2488.90,2000
Complex/http_method,std::regex,16,313.88,2.11,311.93,317.10,313.37,311.27,316.50,2000
Complex/http_method,std::regex,2048,39797.24,2554.14,36795.72,43454.04,39681.92,36625.85,42968.62,2000
Complex/http_method,std::regex,256,4290.51,401.48,3757.41,4780.96,4332.46,3792.01,4789.01,2000
Complex/http_method,std::regex,32,712.35,33.37,657.05,735.76,732.14,670.91,753.79,2000
Complex/http_method,std::regex,4096,97083.29,5462.41,91914.43,106068.23,96400.26,90300.81,103865.77,2000
Complex/http_method,std::regex,512,8423.01,636.04,7723.43,9183.58,8204.62,7633.26,9212.75,2000
Complex/http_method,std::regex,64,1117.66,197.37,944.39,1338.31,1002.65,872.58,1362.73,2000
Complex/http_method,std::regex,8192,220451.51,8378.21,206335.09,227820.31,222779.62,210048.59,230854.42,2000
Complex/identifier,CTRE,1024,3407.44,171.47,3288.96,3678.90,3296.55,3194.54,3620.34,10000
Complex/identifier,CTRE,128,429.51,19.82,402.66,458.57,428.70,404.90,454.12,10000
Complex/identifier,CTRE,16,22.69,0.38,22.20,23.20,22.79,22.21,23.17,10000
Complex/identifier,CTRE,16384,57202.81,69.09,57143.48,57289.56,57157.80,57117.03,57288.60,10000
Complex/identifier,CTRE,2048,7123.05,306.44,6581.75,7308.21,7220.46,6742.56,7503.54,10000
Complex/identifier,CTRE,256,819.82,4.38,815.11,826.60,818.39,814.38,825.26,10000
Complex/identifier,CTRE,32,59.48,1.88,58.13,62.75,58.82,57.15,61.81,10000
Complex/identifier,CTRE,32768,114282.17,91.75,114215.80,114442.00,114262.06,114168.25,114396.09,10000
Complex/identifier,CTRE,4096,14110.68,509.66,13203.99,14401.61,14289.42,13477.86,14743.51,10000
Complex/identifier,CTRE,512,1655.20,25.99,1632.54,1693.00,1639.51,1622.92,1687.47,10000
Complex/identifier,CTRE,64,204.81,26.15,172.55,224.56,223.22,172.34,237.29,10000
Complex/identifier,CTRE,8192,28215.34,639.17,27479.16,28713.31,28655.84,27421.70,29008.98,10000
Complex/identifier,Hyperscan,1024,586.72,1.03,585.35,587.61,587.35,585.44,588.01,10000
Complex/identifier,Hyperscan,128,107.43,1.05,106.24,108.96,107.38,106.13,108.73,10000
Complex/identifier,Hyperscan,16,52.90,0.37,52.44,53.24,53.08,52.45,53.36,10000
Complex/identifier,Hyperscan,16384,8802.21,4.18,8797.00,8806.69,8804.34,8797.02,8807.40,10000
Complex/identifier,Hyperscan,2048,1135.42,0.80,1134.30,1136.32,1135.42,1134.42,1136.41,10000
Complex/identifier,Hyperscan,256,175.91,1.33,175.02,178.23,175.35,174.26,177.56,10000
Complex/identifier,Hyperscan,32,83.88,0.66,83.37,84.67,83.43,83.06,84.69,10000
Complex/identifier,Hyperscan,32768,17569.23,11.48,17561.10,17589.39,17564.80,17554.98,17583.48,10000
Complex/identifier,Hyperscan,4096,2230.71,1.78,2228.12,2232.46,2231.42,2228.50,2232.93,10000
Complex/identifier,Hyperscan,512,311.84,0.32,311.57,312.40,311.73,311.44,312.24,10000
Complex/identifier,Hyperscan,64,73.73,0.32,73.40,74.23,73.67,73.32,74.13,10000
Complex/identifier,Hyperscan,8192,4424.50,2.64,4421.40,4427.85,4424.35,4421.22,4427.78,10000
Complex/identifier,PCRE2,1024,575.39,1.43,573.74,577.60,575.09,573.61,577.16,10000
Complex/identifier,PCRE2,128,86.42,0.54,85.81,87.15,86.41,85.74,87.09,10000
Complex/identifier,PCRE2,16,26.17,0.28,25.89,26.51,26.11,25.82,26.52,10000
Complex/identifier,PCRE2,16384,8855.92,21.57,8837.27,8882.43,8845.94,8829.13,8882.71,10000
Complex/identifier,PCRE2,2048,1126.85,2.48,1124.34,1130.76,1126.60,1123.77,1129.92,10000
Complex/identifier,PCRE2,256,154.98,0.50,154.34,155.47,155.09,154.36,155.60,10000
Complex/identifier,PCRE2,32,35.09,0.31,34.54,35.24,35.22,34.71,35.47,10000
Complex/identifier,PCRE2,32768,17666.84,21.38,17648.35,17703.27,17660.78,17640.29,17693.38,10000
Complex/identifier,PCRE2,4096,2227.71,2.72,2224.20,2231.54,2227.15,2224.33,2231.09,10000
Complex/identifier,PCRE2,512,298.64,0.67,298.02,299.43,298.47,297.81,299.47,10000
Complex/identifier,PCRE2,64,54.31,5.53,51.33,64.16,51.89,47.44,61.17,10000
Complex/identifier,PCRE2,8192,4443.71,11.38,4431.20,4458.55,4440.08,4429.57,4457.84,10000
Complex/identifier,RE2,1024,1498.06,10.53,1486.13,1513.81,1498.71,1484.99,1511.13,10000
Complex/identifier,RE2,128,233.88,12.41,226.33,255.96,229.07,218.47,249.29,10000
