Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
NonMatch/dom_alt,Hyperscan,256,7.17,0.01,7.16,7.19,7.17,7.16,7.19,0
NonMatch/dom_alt,Hyperscan,32,7.20,0.07,7.15,7.32,7.18,7.12,7.29,0
NonMatch/dom_alt,Hyperscan,32768,7.81,0.88,7.30,9.36,7.41,6.72,8.90,0
NonMatch/dom_alt,Hyperscan,4096,8.13,0.71,7.33,8.75,8.52,7.26,9.01,0
NonMatch/dom_alt,Hyperscan,512,7.20,0.04,7.17,7.26,7.19,7.15,7.24,0
NonMatch/dom_alt,Hyperscan,64,7.37,0.38,7.16,8.05,7.22,6.90,7.85,0
NonMatch/dom_alt,Hyperscan,8192,7.37,0.19,7.25,7.70,7.28,7.14,7.61,0
NonMatch/dom_alt,PCRE2,1024,17.54,0.29,17.22,17.90,17.49,17.18,17.90,0
NonMatch/dom_alt,PCRE2,128,17.75,0.72,17.22,18.96,17.35,16.85,18.65,0
NonMatch/dom_alt,PCRE2,16,17.65,0.48,17.22,18.32,17.41,17.06,18.25,0
NonMatch/dom_alt,PCRE2,16384,17.94,0.95,17.26,19.45,17.35,16.76,19.12,0
NonMatch/dom_alt,PCRE2,2048,18.03,1.07,17.29,19.78,17.38,16.70,19.37,0
NonMatch/dom_alt,PCRE2,256,18.44,0.47,17.79,18.88,18.60,17.85,19.03,0
NonMatch/dom_alt,PCRE2,32,17.79,0.31,17.29,18.10,17.87,17.41,18.17,0
NonMatch/dom_alt,PCRE2,32768,17.53,0.28,17.28,17.86,17.38,17.18,17.88,0
NonMatch/dom_alt,PCRE2,4096,17.42,0.27,17.18,17.88,17.35,17.09,17.75,0
NonMatch/dom_alt,PCRE2,512,17.41,0.25,17.20,17.85,17.33,17.10,17.73,0
NonMatch/dom_alt,PCRE2,64,17.51,0.45,17.25,18.31,17.33,16.95,18.07,0
NonMatch/dom_alt,PCRE2,8192,18.21,0.91,17.31,19.42,18.28,17.08,19.35,0
NonMatch/dom_alt,RE2,1024,46.73,0.43,46.26,47.39,46.62,46.20,47.26,0
NonMatch/dom_alt,RE2,128,46.51,0.35,46.08,46.89,46.52,46.07,46.95,0
NonMatch/dom_alt,RE2,16,27.71,0.16,27.51,27.93,27.71,27.51,27.91,0
NonMatch/dom_alt,RE2,16384,46.40,0.84,45.49,47.33,46.22,45.35,47.45,0
NonMatch/dom_alt,RE2,2048,45.72,0.46,45.15,46.42,45.75,45.15,46.29,0
NonMatch/dom_alt,RE2,256,45.48,0.39,45.05,45.97,45.34,44.99,45.96,0
NonMatch/dom_alt,RE2,32,46.31,0.61,45.79,47.33,46.04,45.55,47.07,0
NonMatch/dom_alt,RE2,32768,46.61,0.33,46.26,46.97,46.54,46.20,47.03,0
NonMatch/dom_alt,RE2,4096,46.59,0.31,46.05,46.81,46.69,46.20,46.98,0
NonMatch/dom_alt,RE2,512,46.83,0.32,46.39,47.17,46.96,46.44,47.22,0
NonMatch/dom_alt,RE2,64,45.42,0.24,45.09,45.62,45.58,45.12,45.73,0
NonMatch/dom_alt,RE2,8192,46.97,0.84,46.12,47.99,46.76,45.93,48.01,0
