Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
NonMatch/dom_prefix,RE2,32,45.86,0.49,45.27,46.63,45.79,45.25,46.46,0
NonMatch/dom_prefix,RE2,32768,45.53,0.42,45.05,45.89,45.72,45.00,46.05,0
NonMatch/dom_prefix,RE2,4096,44.83,0.46,44.22,45.38,44.78,44.26,45.40,0
NonMatch/dom_prefix,RE2,512,44.80,0.49,44.00,45.27,45.00,44.19,45.40,0
NonMatch/dom_prefix,RE2,64,45.03,0.53,44.29,45.57,45.08,44.37,45.69,0
NonMatch/dom_prefix,RE2,8192,45.61,0.50,45.19,46.43,45.36,44.99,46.23,0
NonMatch/dom_prefix,std::regex,1024,53.19,1.31,52.27,55.47,52.84,51.56,54.83,0
NonMatch/dom_prefix,std::regex,128,55.31,0.44,54.86,56.03,55.26,54.76,55.86,0
NonMatch/dom_prefix,std::regex,16,52.67,0.36,52.27,53.09,52.83,52.22,53.11,0
NonMatch/dom_prefix,std::regex,2048,55.84,3.21,52.32,59.73,56.47,51.86,59.82,0
NonMatch/dom_prefix,std::regex,256,52.66,0.34,52.27,53.05,52.79,52.23,53.09,0
NonMatch/dom_prefix,std::regex,32,59.69,1.76,57.40,62.29,59.60,57.50,61.88,0
NonMatch/dom_prefix,std::regex,4096,55.97,3.34,52.30,58.91,57.90,51.83,60.11,0
NonMatch/dom_prefix,std::regex,512,54.40,2.24,52.72,57.34,52.85,51.62,57.18,0
NonMatch/dom_prefix,std::regex,64,53.38,1.70,52.27,56.35,52.84,51.27,55.48,0
NonMatch/dom_prefix,std::regex,8192,52.67,0.34,52.30,53.06,52.82,52.25,53.09,0
NonMatch/dom_suffix,CTRE-Scalar,1024,1618.26,15.93,1599.90,1638.07,1618.47,1598.48,1638.05,0
NonMatch/dom_suffix,CTRE-Scalar,128,185.48,0.57,184.60,186.04,185.62,184.77,186.18,0
NonMatch/dom_suffix,CTRE-Scalar,16,18.99,0.30,18.75,19.34,18.81,18.62,19.36,0
NonMatch/dom_suffix,CTRE-Scalar,16384,29266.86,327.22,28826.72,29562.72,29349.69,28860.56,29673.15,0
NonMatch/dom_suffix,CTRE-Scalar,2048,3497.77,90.61,3339.00,3552.62,3542.64,3385.27,3610.28,0
NonMatch/dom_suffix,CTRE-Scalar,256,376.31,3.79,372.22,380.91,375.84,371.61,381.01,0
NonMatch/dom_suffix,CTRE-Scalar,32,41.06,0.44,40.41,41.62,41.15,40.51,41.61,0
NonMatch/dom_suffix,CTRE-Scalar,32768,65505.75,2037.24,63510.19,68329.55,65511.46,62976.19,68035.32,0
NonMatch/dom_suffix,CTRE-Scalar,4096,6854.64,38.98,6819.13,6907.47,6840.08,6806.24,6903.04,0
NonMatch/dom_suffix,CTRE-Scalar,512,772.59,18.65,756.91,801.89,764.33,749.43,795.75,0
NonMatch/dom_suffix,CTRE-Scalar,64,87.40,0.37,86.75,87.66,87.52,86.94,87.86,0
NonMatch/dom_suffix,CTRE-Scalar,8192,14269.73,122.15,14101.62,14441.82,14277.56,14118.05,14421.40,0
NonMatch/dom_suffix,Hyperscan,1024,104.29,1.01,103.58,106.06,103.89,103.04,105.54,0
NonMatch/dom_suffix,Hyperscan,128,81.86,0.68,80.93,82.80,81.74,81.02,82.71,0
NonMatch/dom_suffix,Hyperscan,16,28.65,0.71,27.64,29.37,28.57,27.77,29.54,0
NonMatch/dom_suffix,Hyperscan,16384,462.06,1.95,459.17,464.48,462.52,459.64,464.48,0
NonMatch/dom_suffix,Hyperscan,2048,128.22,1.20,127.15,130.22,127.86,126.73,129.70,0
NonMatch/dom_suffix,Hyperscan,256,83.67,0.19,83.43,83.85,83.77,83.44,83.90,0
NonMatch/dom_suffix,Hyperscan,32,56.90,0.31,56.55,57.29,56.97,56.51,57.29,0
NonMatch/dom_suffix,Hyperscan,32768,1154.21,3.73,1149.93,1158.15,1152.85,1149.59,1158.84,0
