Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Simple/digits,RE2,1024,1505.57,21.12,1483.47,1539.28,1498.60,1479.35,1531.79,10000
Simple/digits,RE2,128,273.63,101.78,226.77,455.68,228.84,147.26,400.00,10000
Simple/digits,RE2,16,73.84,0.80,72.94,75.13,73.65,72.85,74.83,10000
Simple/digits,RE2,16384,23159.02,103.91,22983.02,23239.99,23174.60,23029.99,23288.04,10000
Simple/digits,RE2,2048,2928.76,12.70,2915.52,2942.80,2922.39,2912.99,2944.52,10000
Simple/digits,RE2,256,407.53,2.89,404.52,412.29,407.20,403.95,411.12,10000
Simple/digits,RE2,32,93.34,0.92,92.06,94.46,93.42,92.20,94.47,10000
Simple/digits,RE2,32768,46282.20,200.35,45940.94,46468.66,46319.56,46033.43,46530.97,10000
Simple/digits,RE2,4096,5838.76,74.39,5781.68,5960.65,5803.65,5746.39,5931.13,10000
Simple/digits,RE2,512,771.44,9.63,764.63,787.60,766.23,759.48,783.39,10000
Simple/digits,RE2,64,141.16,3.38,138.63,146.50,139.31,136.96,145.36,10000
Simple/digits,RE2,8192,11607.64,50.35,11519.63,11642.11,11619.28,11545.12,11670.15,10000
Simple/digits,std::regex,1024,17997.74,721.12,17138.43,18786.00,18282.24,17102.35,18893.13,2000
Simple/digits,std::regex,128,2586.77,53.99,2516.05,2652.41,2571.38,2519.73,2653.81,2000
Simple/digits,std::regex,16,349.16,11.09,338.21,366.82,349.50,335.39,362.93,2000
Simple/digits,std::regex,2048,37510.47,1561.11,35607.85,39075.10,38209.30,35572.09,39448.85,2000
Simple/digits,std::regex,256,4269.96,232.33,4016.74,4523.03,4383.90,3981.48,4558.45,2000
Simple/digits,std::regex,32,702.64,4.79,695.37,706.91,703.69,696.70,708.58,2000
Simple/digits,std::regex,4096,96879.51,2518.95,94283.74,100005.39,97424.18,93751.82,100007.21,2000
Simple/digits,std::regex,512,8914.84,242.80,8494.75,9072.92,9037.86,8613.37,9216.32,2000
Simple/digits,std::regex,64,1224.55,163.35,935.61,1323.85,1294.11,1021.73,1427.37,2000
Simple/digits,std::regex,8192,227428.37,9129.99,213064.38,236590.08,231348.88,216092.00,238764.75,2000
Simple/lowercase,CTRE-SIMD,1024,22.60,0.44,22.10,23.07,22.55,22.06,23.15,10000
