Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Simple/digits,RE2,256,407.60,2.36,405.43,411.26,406.62,404.67,410.53,10000
Simple/digits,RE2,32,105.21,23.84,94.29,147.86,94.50,75.61,134.82,10000
Simple/digits,RE2,32768,46151.40,295.49,45921.82,46572.23,45983.25,45784.51,46518.30,10000
Simple/digits,RE2,4096,5808.90,34.91,5775.27,5866.78,5800.64,5765.55,5852.25,10000
Simple/digits,RE2,512,771.05,7.42,764.95,782.15,767.32,761.84,780.26,10000
Simple/digits,RE2,64,137.80,0.60,136.96,138.40,137.73,137.06,138.54,10000
Simple/digits,RE2,8192,11585.25,96.11,11518.68,11747.48,11534.29,11465.91,11704.59,10000
Simple/digits,std::regex,1024,17023.69,2086.59,14064.40,18991.28,17181.31,14432.85,19614.53,2000
Simple/digits,std::regex,128,2509.58,46.98,2454.94,2567.48,2488.68,2451.25,2567.91,2000
Simple/digits,std::regex,16,284.65,42.65,244.29,338.34,260.43,231.69,337.61,2000
Simple/digits,std::regex,2048,38643.97,3363.15,34209.00,42174.04,37848.22,34468.08,42819.87,2000
Simple/digits,std::regex,256,4195.04,591.45,3523.24,4998.13,4235.18,3460.66,4929.42,2000
Simple/digits,std::regex,32,527.15,99.62,431.60,680.72,488.34,403.46,650.84,2000
Simple/digits,std::regex,4096,91616.99,5542.89,84128.04,97998.58,90679.90,84734.59,98499.40,2000
Simple/digits,std::regex,512,9697.70,916.27,8868.32,11137.46,9724.30,8560.01,10835.40,2000
Simple/digits,std::regex,64,1032.73,78.64,922.73,1124.89,1016.92,935.09,1130.38,2000
Simple/digits,std::regex,8192,216300.34,4284.53,210418.36,221129.92,217683.77,210980.39,221620.29,2000
Simple/lowercase,CTRE,1024,556.66,3.83,549.85,558.88,558.08,551.91,561.42,10000
Simple/lowercase,CTRE,128,68.19,0.42,67.51,68.65,68.25,67.67,68.70,10000
Simple/lowercase,CTRE,16,7.14,0.00,7.14,7.15,7.14,7.14,7.15,10000
Simple/lowercase,CTRE,16384,8951.39,5.13,8946.08,8959.78,8950.59,8945.02,8957.75,10000
Simple/lowercase,CTRE,2048,1117.17,2.34,1114.24,1120.74,1116.82,1114.27,1120.08,10000
Simple/lowercase,CTRE,256,137.61,0.41,137.07,138.17,137.50,137.10,138.12,10000
Simple/lowercase,CTRE,32,15.82,0.01,15.81,15.83,15.82,15.81,15.83,10000
Simple/lowercase,CTRE,32768,17989.73,13.17,17974.34,18004.89,17985.98,17973.37,18006.09,10000
Simple/lowercase,CTRE,4096,2229.00,2.78,2226.17,2232.14,2228.02,2225.55,2232.45,10000
Simple/lowercase,CTRE,512,282.19,0.51,281.68,283.01,282.17,281.56,282.83,10000
Simple/lowercase,CTRE,64,33.54,0.54,33.02,34.32,33.46,32.86,34.21,10000
Simple/lowercase,CTRE,8192,4479.75,4.36,4473.68,4485.85,4479.95,4474.33,4485.17,10000
Simple/lowercase,Hyperscan,1024,588.17,3.63,585.67,594.53,587.21,583.67,592.67,10000
Simple/lowercase,Hyperscan,128,106.96,0.46,106.63,107.75,106.88,106.40,107.53,10000
Simple/lowercase,Hyperscan,16,54.38,0.36,53.90,54.80,54.38,53.93,54.83,10000
Simple/lowercase,Hyperscan,16384,8798.24,5.63,8790.52,8803.95,8797.15,8791.25,8805.23,10000
Simple/lowercase,Hyperscan,2048,1135.15,1.59,1133.13,1136.99,1135.25,1133.18,1137.13,10000
Simple/lowercase,Hyperscan,256,175.55,0.99,174.03,176.76,175.72,174.31,176.78,10000
Simple/lowercase,Hyperscan,32,84.36,1.26,83.50,86.59,83.86,82.79,85.93,10000
Simple/lowercase,Hyperscan,32768,17571.14,10.38,17553.37,17579.02,17574.49,17558.26,17584.03,10000
Simple/lowercase,Hyperscan,4096,2230.16,2.13,2228.10,2233.67,2229.73,2227.51,2232.80,10000
Simple/lowercase,Hyperscan,512,312.21,1.61,311.01,314.71,311.26,310.22,314.21,10000
Simple/lowercase,Hyperscan,64,75.36,2.78,73.73,80.31,74.36,71.90,78.82,10000
Simple/lowercase,Hyperscan,8192,4419.90,2.35,4416.46,4422.07,4421.13,4416.99,4422.82,10000
Simple/lowercase,PCRE2,1024,300.63,0.68,299.88,301.32,300.68,299.80,301.47,10000
Simple/lowercase,PCRE2,128,52.44,0.36,51.85,52.78,52.54,52.00,52.89,10000
Simple/lowercase,PCRE2,16,22.11,0.31,21.85,22.64,22.03,21.72,22.49,10000
Simple/lowercase,PCRE2,16384,4440.59,12.81,4427.63,4458.57,4435.25,4424.68,4456.49,10000
Simple/lowercase,PCRE2,2048,577.22,1.97,574.68,579.39,577.29,574.78,579.66,10000
Simple/lowercase,PCRE2,256,87.12,0.97,85.56,87.95,87.47,85.92,88.32,10000
Simple/lowercase,PCRE2,32,27.15,0.41,26.48,27.48,27.30,26.64,27.66,10000
Simple/lowercase,PCRE2,32768,8854.16,5.69,8844.64,8859.62,8854.78,8847.09,8861.23,10000
Simple/lowercase,PCRE2,4096,1127.26,1.85,1124.61,1129.79,1127.07,1124.96,1129.56,10000
Simple/lowercase,PCRE2,512,161.95,0.78,161.05,163.17,161.92,160.97,162.92,10000
Simple/lowercase,PCRE2,64,35.60,0.41,34.99,36.09,35.61,35.10,36.11,10000
Simple/lowercase,PCRE2,8192,2230.36,9.40,2224.98,2247.09,2226.22,2218.70,2242.03,10000
Simple/lowercase,RE2,1024,1493.54,8.02,1484.87,1504.22,1492.15,1483.58,1503.50,10000
Simple/lowercase,RE2,128,228.29,0.45,227.77,229.01,228.22,227.73,228.85,10000
Simple/lowercase,RE2,16,74.89,0.49,74.41,75.45,74.84,74.29,75.49,10000
Simple/lowercase,RE2,16384,23144.57,73.50,23065.00,23221.80,23128.56,23053.30,23235.83,10000
Simple/lowercase,RE2,2048,2932.09,8.51,2921.99,2942.57,2930.27,2921.52,2942.65,10000
Simple/lowercase,RE2,256,407.37,1.93,403.95,408.54,408.17,404.98,409.77,10000
Simple/lowercase,RE2,32,105.32,23.60,94.10,147.49,94.40,76.02,134.61,10000
Simple/lowercase,RE2,32768,46218.57,155.71,46078.00,46405.54,46121.40,46025.23,46411.91,10000
Simple/lowercase,RE2,4096,5833.29,43.49,5798.59,5896.03,5805.33,5779.28,5887.30,10000
